primaryKey	maxtopic100selected_id	maxtopic20selected_id	lda020selected_topicWeights_ 1	lda020selected_topicWeights_ 2	lda020selected_topicWeights_ 3	lda020selected_topicWeights_ 4	lda020selected_topicWeights_ 5	lda020selected_topicWeights_ 6	lda020selected_topicWeights_ 7	lda020selected_topicWeights_ 8	lda020selected_topicWeights_ 9	lda020selected_topicWeights_10	lda020selected_topicWeights_11	lda020selected_topicWeights_12	lda020selected_topicWeights_13	lda020selected_topicWeights_14	lda020selected_topicWeights_15	lda020selected_topicWeights_16	lda100selected_topicWeights_ 1	lda100selected_topicWeights_ 2	lda100selected_topicWeights_ 3	lda100selected_topicWeights_ 4	lda100selected_topicWeights_ 5	lda100selected_topicWeights_ 6	lda100selected_topicWeights_ 7	lda100selected_topicWeights_ 8	lda100selected_topicWeights_ 9	lda100selected_topicWeights_10	lda100selected_topicWeights_11	lda100selected_topicWeights_12	lda100selected_topicWeights_13	lda100selected_topicWeights_14	lda100selected_topicWeights_15	lda100selected_topicWeights_16	lda100selected_topicWeights_17	lda100selected_topicWeights_18	lda100selected_topicWeights_19	lda100selected_topicWeights_20	lda100selected_topicWeights_21	lda100selected_topicWeights_22	lda100selected_topicWeights_23	lda100selected_topicWeights_24	lda100selected_topicWeights_25	lda100selected_topicWeights_26	lda100selected_topicWeights_27	lda100selected_topicWeights_28	lda100selected_topicWeights_29	lda100selected_topicWeights_30	lda100selected_topicWeights_31	lda100selected_topicWeights_32	lda100selected_topicWeights_33	lda100selected_topicWeights_34	lda100selected_topicWeights_35	lda100selected_topicWeights_36	lda100selected_topicWeights_37	lda100selected_topicWeights_38	lda100selected_topicWeights_39	lda100selected_topicWeights_40	lda100selected_topicWeights_41	lda100selected_topicWeights_42	lda100selected_topicWeights_43	lda100selected_topicWeights_44	lda100selected_topicWeights_45	lda100selected_topicWeights_46	lda100selected_topicWeights_47	lda100selected_topicWeights_48	lda100selected_topicWeights_49	lda100selected_topicWeights_50	lda100selected_topicWeights_51	lda100selected_topicWeights_52	lda100selected_topicWeights_53	lda100selected_topicWeights_54	lda100selected_topicWeights_55	lda100selected_topicWeights_56	lda100selected_topicWeights_57	lda100selected_topicWeights_58	lda100selected_topicWeights_59	lda100selected_topicWeights_60	lda100selected_topicWeights_61	lda100selected_topicWeights_62	lda100selected_topicWeights_63	lda100selected_topicWeights_64	lda100selected_topicWeights_65	lda100selected_topicWeights_66	lda100selected_topicWeights_67	lda100selected_topicWeights_68	lda100selected_topicWeights_69	lda100selected_topicWeights_70	lda100selected_topicWeights_71	lda100selected_topicWeights_72	lda100selected_topicWeights_73	lda100selected_topicWeights_74	lda100selected_topicWeights_75	lda100selected_topicWeights_76	lda100selected_topicWeights_77	lda100selected_topicWeights_78	lda100selected_topicWeights_79	lda100selected_topicWeights_80	lda100selected_topicWeights_81	lda100selected_topicWeights_82	lda100selected_topicWeights_83	lda100selected_topicWeights_84	lda100selected_topicWeights_85	lda100selected_topicWeights_86	lda100selected_topicWeights_87	product_oid	project_oids	AU	TI	PY	SO_clean	DT	DI	WC	NR	NumberAddresses_FromC1	NumberAuthors_FromAU	Total_Citations	CitationsIn1996	CitationsIn1997	CitationsIn1998	CitationsIn1999	CitationsIn2000	CitationsIn2001	CitationsIn2002	CitationsIn2003	CitationsIn2004	CitationsIn2005	CitationsIn2006	CitationsIn2007	CitationsIn2008	CitationsIn2009	CitationsIn2010	CitationsIn2011	CitationsIn2012	CitationsIn2013	CitationsIn2014	Project_ID	Project_Pis	Title_for_TM	summary_for_TM	first_actv_start_date_year	last_actv_end_date_year
289:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	34	14	0.114754098	0.098360656	0	0	0.016393443	0.032786885	0.06557377	0.06557377	0.016393443	0	0	0.131147541	0.016393443	0.442622951	0	0	0	0	0	0	0	0	0	0	0	0	0.013888889	0	0.041666667	0	0	0	0	0.069444444	0.027777778	0.013888889	0	0	0.055555556	0	0	0	0	0	0	0	0	0	0.013888889	0.388888889	0	0	0	0	0	0	0	0.069444444	0	0	0.013888889	0.013888889	0.041666667	0	0	0.027777778	0	0.013888889	0.013888889	0	0	0	0	0	0	0	0	0.013888889	0	0.027777778	0	0	0	0	0.013888889	0	0	0	0	0	0	0.041666667	0	0	0	0.013888889	0	0.041666667	0.013888889	0	0.013888889	0	0	21969	;8541;	" Gerwing, JJ; Schnitzer, SA; Burnham, RJ; Bongers, F; Chave, J; DeWalt, SJ; Ewango, CEN; Foster, R; Kenfack, D; Martinez-Ramos, M; Parren, M; Parthasarathy, N; Perez-Salicrup, DR; Putz, FE; Thomas, DW "	A standard protocol for liana censuses	2006	BIOTROPICA	Article	10.1111/j.1744-7429.2006.00134.x	Ecology	44	17	15	54	0	0	0	0	0	0	0	0	0	0	3	3	5	8	11	8	9	7	0					NaN	NaN
291:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	34	14	0.008928571	0	0.026785714	0.017857143	0.0625	0.026785714	0.035714286	0.053571429	0.053571429	0.053571429	0.017857143	0.026785714	0.026785714	0.5625	0.026785714	0	0	0	0	0.008695652	0.008695652	0	0	0	0.008695652	0	0.017391304	0	0.008695652	0	0	0	0.017391304	0	0.008695652	0.086956522	0	0	0	0.026086957	0	0	0.008695652	0.017391304	0	0	0.008695652	0.008695652	0	0.434782609	0	0	0.008695652	0	0	0	0.008695652	0	0.147826087	0.008695652	0	0	0	0.034782609	0.026086957	0	0.008695652	0	0	0	0	0.008695652	0	0	0	0	0	0.017391304	0	0	0	0	0.008695652	0.017391304	0	0	0	0	0	0	0.008695652	0	0.017391304	0	0	0	0	0.008695652	0	0	0	0	0	14460	;4300;	" Muller-Landau, HC "	Interspecific and inter site variation in wood specific gravity of tropical trees	2004	BIOTROPICA	Article	10.1111/j.1744-7429.2004.tb00292.x	Ecology	80	1	1	136	0	0	0	0	0	0	0	0	1	5	13	14	14	11	15	21	20	17	5					NaN	NaN
292:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	34	14	0.02020202	0	0	0.04040404	0.060606061	0.161616162	0	0.050505051	0.03030303	0	0	0.03030303	0	0.565656566	0.02020202	0.02020202	0.028571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00952381	0.019047619	0	0.028571429	0	0.00952381	0.00952381	0	0	0	0	0.028571429	0.066666667	0	0	0	0	0	0.028571429	0.333333333	0	0	0	0	0	0	0	0.00952381	0.047619048	0	0	0.00952381	0	0.19047619	0	0	0.00952381	0	0	0	0	0	0	0.038095238	0	0	0	0	0	0.057142857	0.019047619	0	0	0	0.019047619	0.00952381	0	0	0.00952381	0	0	0	0	0.00952381	0.00952381	0	0	0	0	0	0	0	0	24389	;8541;	" DeWalt, SJ; Schnitzer, SA; Chave, J; Bongers, F; Burnham, RJ; Cai, ZQ; Chuyong, G; Clark, DB; Ewango, CEN; Gerwing, JJ; Gortaire, E; Hart, T; Ibarra-Manriquez, G; Ickes, K; Kenfack, D; Macia, MJ; Makana, JR; Martinez-Ramos, M; Mascaro, J; Moses, S; Muller-Landau, HC; Parren, MPE; Parthasarathy, N; Perez-Salicrup, DR; Putz, FE; Romero-Saltos, H; Thomas, D "	Annual Rainfall and Seasonality Predict Pan tropical Patterns of Liana Density and Basal Area	2010	BIOTROPICA	Article	10.1111/j.1744-7429.2009.00589.x	Ecology	55	34	27	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	13	0					NaN	NaN
294:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	82	14	0.012658228	0.012658228	0	0.006329114	0.018987342	0	0.012658228	0	0.094936709	0.018987342	0.107594937	0.075949367	0.03164557	0.594936709	0	0.012658228	0	0	0	0	0.006993007	0.006993007	0	0	0	0.111888112	0	0	0	0	0	0	0	0.006993007	0	0	0	0	0.006993007	0	0	0.006993007	0	0	0	0	0	0	0	0.034965035	0	0	0.006993007	0	0	0	0	0	0.062937063	0	0	0.013986014	0.013986014	0	0	0	0	0	0.013986014	0	0	0	0	0	0	0	0	0	0.006993007	0	0	0	0	0	0.006993007	0.006993007	0.034965035	0.020979021	0.006993007	0	0	0.013986014	0	0.048951049	0.020979021	0.006993007	0	0.503496503	0	0.027972028	0	0	0	20155	;6140;	" Hadiprakarsa, YY; Kinnaird, MF "	Foraging characteristics of an assemblage of four Sumatran hornbill species	2004	BIRD CONSERVATION INTERNATIONAL	Article	10.1017/S09592709040000346	Ornithology	28	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0					NaN	NaN
316:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	86	14	0.009615385	0.038461538	0	0.019230769	0.009615385	0.009615385	0.067307692	0.019230769	0.057692308	0.019230769	0.048076923	0.019230769	0.057692308	0.596153846	0	0.028846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008196721	0	0	0.040983607	0.008196721	0	0	0	0	0	0	0	0.008196721	0	0	0	0.008196721	0	0	0	0	0	0	0.008196721	0	0	0	0	0	0	0	0	0	0.008196721	0	0	0	0.032786885	0	0	0	0	0	0	0	0.024590164	0	0	0	0.008196721	0	0.016393443	0	0	0	0	0	0.008196721	0	0	0.016393443	0.049180328	0	0	0	0	0.18852459	0.008196721	0	0	0.557377049	0	22200	;8980;	" Orrock, JL "	 The effect of gut passage by two species of avian frugivore on seeds of pokeweed Phytolacca americana 	2005	CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE	Article	10.1139/B05-016	Plant Sciences	20	1	1	4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0					NaN	NaN
32:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	52	14	0.043478261	0.028985507	0.014492754	0	0.043478261	0	0.014492754	0.130434783	0.014492754	0.028985507	0.043478261	0	0.130434783	0.47826087	0.028985507	0	0	0	0	0	0	0.015873016	0	0	0	0	0	0	0.023809524	0.007936508	0.007936508	0	0	0	0	0.007936508	0	0	0	0.023809524	0.015873016	0	0	0	0.007936508	0	0	0	0.007936508	0	0	0	0	0.007936508	0	0	0	0	0	0	0	0	0.007936508	0.023809524	0	0.007936508	0.015873016	0.642857143	0	0.007936508	0	0	0.007936508	0	0.031746032	0	0	0	0	0.007936508	0	0	0	0	0	0	0	0	0	0	0.007936508	0	0.031746032	0	0.007936508	0	0	0	0.007936508	0	0	0.063492063	0	12144	;7560;	" Niklas, KJ; Enquist, BJ "	 On the vegetative biomass partitioning of seed plant leaves stems and roots 	2002	AMERICAN NATURALIST	Article	10.1086/339459	Ecology; Evolutionary Biology	72	2	2	77	0	0	0	0	0	0	2	4	5	5	11	11	12	11	2	5	6	3	0					NaN	NaN
351:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	82	14	0.016666667	0.016666667	0	0	0	0.066666667	0.033333333	0.1	0.1	0	0.05	0.033333333	0.066666667	0.4	0.033333333	0.083333333	0	0	0	0.015151515	0	0	0.015151515	0	0.015151515	0.015151515	0	0	0	0	0	0.075757576	0	0.03030303	0	0	0	0	0	0.015151515	0	0	0	0	0	0	0	0	0	0.151515152	0	0	0.03030303	0	0.03030303	0	0	0	0	0.015151515	0.015151515	0	0	0.075757576	0.045454545	0	0	0	0	0.015151515	0	0	0	0	0.015151515	0	0	0	0.015151515	0	0	0.015151515	0	0	0.015151515	0.060606061	0.015151515	0	0	0	0	0	0	0	0	0.015151515	0.015151515	0.242424242	0	0	0	0.015151515	0.015151515	14440	;2820;	" Koenig, WD; Liebhold, AM "	Regional impacts of periodical cicadas on oak radial increment	2003	CANADIAN JOURNAL OF FOREST RESEARCH-REVUE CANADIENNE DE RECHERCHE FORESTIERE	Article	10.1139/x03-037	Forestry	26	2	2	15	0	0	0	0	0	0	0	0	2	1	0	1	1	3	3	1	0	3	0					NaN	NaN
415:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	71	14	0	0.067114094	0.120805369	0.020134228	0.134228188	0.013422819	0.026845638	0.006711409	0.080536913	0.006711409	0.033557047	0.020134228	0	0.402684564	0.026845638	0.040268456	0.005208333	0.036458333	0	0	0	0	0	0.041666667	0	0.041666667	0	0	0.036458333	0	0	0.010416667	0	0	0.015625	0	0	0	0	0	0.005208333	0	0.005208333	0	0.005208333	0	0.010416667	0	0.03125	0.125	0	0	0	0	0	0.020833333	0.03125	0	0	0.020833333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015625	0	0	0	0	0.010416667	0.005208333	0	0	0	0	0	0	0.411458333	0	0	0	0	0	0	0.005208333	0	0.015625	0.005208333	0.078125	0	0.005208333	0.005208333	0	0	22416	;9100;	" Philpott, SM; Arendt, WJ; Armbrecht, I; Bichier, P; Diestch, TV; Gordon, C; Greenberg, R; Perfecto, I; Reynoso-Santos, R; Soto-Pinto, L; Tejeda-Cruz, C; Williams-Linera, G; Valenzuela, J; Zolotoff, JM "	 Biodiversity Loss in Latin American Coffee Landscapes: Review of the Evidence on Ants Birds and Trees 	2008	CONSERVATION BIOLOGY	Review	10.1111/j.1523-1739.2008.01029.x	Biodiversity Conservation; Ecology; Environmental Sciences	48	13	14	78	0	0	0	0	0	0	0	0	0	0	0	0	2	8	15	14	19	20	0					NaN	NaN
430:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	71	14	0.005376344	0.032258065	0.086021505	0.005376344	0.032258065	0.016129032	0.107526882	0.005376344	0.016129032	0.010752688	0.021505376	0.091397849	0.010752688	0.483870968	0.005376344	0.069892473	0	0	0	0	0	0.01863354	0.00621118	0.00621118	0	0.062111801	0	0	0	0	0	0.00621118	0	0.037267081	0	0	0	0	0	0	0.00621118	0	0	0.00621118	0.00621118	0.037267081	0.00621118	0.031055901	0	0.00621118	0	0.043478261	0	0	0.031055901	0	0.01863354	0	0.02484472	0.049689441	0	0.01242236	0	0	0.01242236	0	0.00621118	0	0	0.02484472	0.02484472	0.00621118	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02484472	0.391304348	0	0	0	0	0.043478261	0	0	0	0.00621118	0	0.037267081	0.00621118	0	0	0	0	9400	;2231;	" Marlin, JC; LaBerge, WE "	 The native bee fauna of Carlinville Illinois revisited after 75 years: a case for persistence 	2001	CONSERVATION ECOLOGY	Article		Ecology	24	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					NaN	NaN
436:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	39	14	0.041450777	0.03626943	0.010362694	0.031088083	0.082901554	0.020725389	0.150259067	0.077720207	0.015544041	0.015544041	0	0.113989637	0.046632124	0.316062176	0.015544041	0.025906736	0	0.005208333	0	0.020833333	0	0	0	0	0	0	0.005208333	0.005208333	0.010416667	0	0.005208333	0	0	0.010416667	0.005208333	0.015625	0	0	0	0	0	0	0	0	0.005208333	0.010416667	0.005208333	0	0	0.114583333	0	0.005208333	0	0	0.229166667	0	0	0.010416667	0.005208333	0	0	0	0.010416667	0.020833333	0	0.005208333	0.005208333	0	0	0.03125	0.005208333	0.005208333	0	0	0	0	0.010416667	0	0	0.098958333	0	0	0	0.005208333	0.005208333	0	0.177083333	0.005208333	0	0.005208333	0	0.052083333	0.015625	0	0.03125	0.005208333	0.010416667	0	0	0.010416667	0.005208333	0	0.010416667	9380	;2231;	" Roubik, DW "	Ups and downs in pollinator populations: When is there a decline?	2001	CONSERVATION ECOLOGY	Article		Ecology	37	1	1	55	0	0	0	0	0	1	3	2	2	8	3	5	2	10	6	2	4	7	0					NaN	NaN
508:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	34	14	0.193939394	0.024242424	0.042424242	0.024242424	0.012121212	0.03030303	0.018181818	0.048484848	0.03030303	0.2	0	0	0.018181818	0.309090909	0.018181818	0.03030303	0	0	0	0	0.045685279	0	0.192893401	0	0	0	0	0.005076142	0	0.030456853	0.010152284	0	0.005076142	0.025380711	0	0	0	0	0	0	0	0	0.015228426	0	0	0	0	0	0	0.223350254	0.081218274	0	0.005076142	0.010152284	0	0.005076142	0	0	0.025380711	0	0.005076142	0	0	0	0	0.040609137	0.005076142	0.086294416	0	0.015228426	0	0	0.005076142	0	0	0	0.005076142	0.005076142	0	0	0	0	0	0	0.010152284	0.010152284	0	0	0.015228426	0.010152284	0	0	0.035532995	0	0.010152284	0.015228426	0.020304569	0	0	0	0.005076142	0.010152284	0.010152284	6580	;2017;	" Jenkins, JC; Birdsey, RA; Pan, Y "	Biomass and NPP estimation for the mid Atlantic region (USA) using plot level forest inventory data	2001	ECOLOGICAL APPLICATIONS	Article	10.2307/3061020	Ecology; Environmental Sciences	86	1	3	83	0	0	0	0	0	1	2	6	9	9	10	5	5	7	9	5	9	5	1					NaN	NaN
516:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	86	14	0	0.045454545	0.011363636	0.011363636	0.079545455	0.022727273	0.227272727	0.068181818	0.068181818	0	0.125	0	0.022727273	0.284090909	0.022727273	0.011363636	0	0.035087719	0.00877193	0	0	0	0	0	0.035087719	0	0	0.00877193	0	0	0	0	0	0	0.026315789	0.00877193	0	0	0	0	0	0	0	0.01754386	0	0	0	0.166666667	0	0	0	0.078947368	0.00877193	0	0	0	0	0.00877193	0	0.043859649	0.00877193	0	0	0.00877193	0.01754386	0	0	0.00877193	0.00877193	0.01754386	0	0.00877193	0	0.01754386	0	0	0	0	0	0.01754386	0.00877193	0	0.01754386	0	0	0.087719298	0.00877193	0	0	0.00877193	0	0	0	0	0	0.01754386	0.00877193	0.052631579	0	0	0	0.228070175	0	22198	;8980;	" Orrock, JL; Damschen, EI "	Corridors cause differential seed predation	2005	ECOLOGICAL APPLICATIONS	Article	10.1890/04-1129	Ecology; Environmental Sciences	30	2	2	14	0	0	0	0	0	0	0	0	0	0	3	1	0	2	1	2	3	1	1					NaN	NaN
525:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	77	14	0.025210084	0.142857143	0.025210084	0.050420168	0.042016807	0.042016807	0.033613445	0.058823529	0.100840336	0.042016807	0.016806723	0.058823529	0.025210084	0.159663866	0.151260504	0.025210084	0	0	0	0	0	0.004651163	0	0	0.055813953	0	0	0.004651163	0	0	0.009302326	0	0	0	0.069767442	0	0	0	0.023255814	0	0.055813953	0	0	0	0	0.051162791	0	0.004651163	0	0	0.018604651	0	0	0.013953488	0.093023256	0	0.004651163	0.004651163	0	0.046511628	0	0	0	0.009302326	0.018604651	0	0	0	0.004651163	0	0.009302326	0.013953488	0.055813953	0	0	0	0.004651163	0.013953488	0.004651163	0.023255814	0	0.037209302	0.004651163	0	0.004651163	0	0	0	0	0	0.013953488	0	0.23255814	0	0	0	0	0.051162791	0.009302326	0	0.009302326	0.009302326	0.009302326	22549	;3281;	" Wiens, JA; Day, RH; Murphy, SM; Parker, KR "	 Changing habitat and habitat use by birds after the Exxon Valdez oil spill 1989 2001 	2004	ECOLOGICAL APPLICATIONS	Article	10.1890/02-5340	Ecology; Environmental Sciences	60	4	4	8	0	0	0	0	0	0	0	0	0	1	0	2	1	0	1	1	2	0	0					NaN	NaN
617:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	86	14	0.039215686	0	0	0.019607843	0.004901961	0.014705882	0.098039216	0.303921569	0.004901961	0.039215686	0	0.004901961	0.053921569	0.37254902	0.034313725	0.009803922	0	0	0	0.201834862	0.02293578	0	0.004587156	0	0	0	0	0	0	0	0	0	0.02293578	0	0	0	0	0	0	0	0.04587156	0	0	0	0	0	0.013761468	0.032110092	0	0.073394495	0.018348624	0	0	0	0	0.02293578	0	0	0	0.02293578	0.004587156	0.009174312	0	0	0.027522936	0	0.018348624	0	0.009174312	0	0	0	0	0	0	0	0.009174312	0	0	0	0.004587156	0	0	0.009174312	0	0	0.013761468	0	0	0.009174312	0	0.009174312	0.02293578	0.027522936	0.041284404	0.004587156	0	0	0	0	0	0.298165138	0	23785	;3040;	" Le Corff, J; Horvitz, CC "	Population growth versus population spread of an ant dispersed neotropical herb with a mixed reproductive strategy	2005	ECOLOGICAL MODELLING	Article; Proceedings Paper	10.1016/j.ecolmodel.2005.05.009	Ecology	34	2	2	15	0	0	0	0	0	0	0	0	0	0	1	3	4	1	2	2	1	1	0					NaN	NaN
641:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	3	14	0.01986755	0	0	0.01986755	0.059602649	0.304635762	0.01986755	0.086092715	0.013245033	0.006622517	0.026490066	0.013245033	0.046357616	0.331125828	0.039735099	0.013245033	0.004878049	0	0.204878049	0	0	0	0.014634146	0	0	0.004878049	0	0	0.004878049	0.009756098	0.009756098	0	0	0.004878049	0.136585366	0.004878049	0.009756098	0.004878049	0	0	0	0	0.009756098	0	0.004878049	0	0.014634146	0.004878049	0.019512195	0.004878049	0.014634146	0.034146341	0	0	0.043902439	0.009756098	0	0	0.004878049	0	0	0.009756098	0	0.024390244	0	0.019512195	0	0.03902439	0	0	0	0.019512195	0.004878049	0.004878049	0	0	0	0	0	0.004878049	0.034146341	0.004878049	0.029268293	0.019512195	0	0	0.004878049	0.014634146	0.009756098	0	0	0	0	0	0	0	0.004878049	0	0	0	0	0.170731707	0	24030	;2258;	" Arft, AM; Walker, MD; Gurevitch, J; Alatalo, JM; Bret-Harte, MS; Dale, M; Diemer, M; Gugerli, F; Henry, GHR; Jones, MH; Hollister, RD; Jonsdottir, IS; Laine, K; Levesque, E; Marion, GM; Molau, U; Molgaard, P; Nordenhall, U; Raszhivin, V; Robinson, CH; Sta "	Responses of tundra plants to experimental warming: Meta analysis of the international tundra experiment	1999	ECOLOGICAL MONOGRAPHS	Article	10.1890/0012-9615(1999)069[0491:ROTPTE]2.0.CO;2	Ecology	95	20	21	363	0	0	0	0	6	14	20	15	23	30	16	30	29	31	29	43	44	29	4					NaN	NaN
652:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	34	14	0.032967033	0	0.016483516	0	0.087912088	0.005494505	0.016483516	0.120879121	0.049450549	0.027472527	0	0.005494505	0.104395604	0.527472527	0	0.005494505	0	0	0	0.03902439	0	0	0	0	0.004878049	0	0.004878049	0	0	0	0	0	0	0	0.004878049	0	0.004878049	0	0	0.004878049	0	0.004878049	0.014634146	0	0	0.024390244	0	0	0.170731707	0.248780488	0	0.009756098	0	0	0.019512195	0	0	0.004878049	0.097560976	0	0.004878049	0.009756098	0	0	0.063414634	0	0	0.024390244	0	0.004878049	0	0.004878049	0	0.034146341	0	0	0	0	0.004878049	0.009756098	0	0	0.024390244	0	0.004878049	0.03902439	0	0	0	0.004878049	0.004878049	0	0.03902439	0	0	0.014634146	0	0	0	0	0	0.048780488	0	22410	;3300;	" Poorter, L; Wright, SJ; Paz, H; Ackerly, DD; Condit, R; Ibarra-Manriques, G; Harms, KE; Licona, JC; Martinez-Ramos, M; Mazer, SJ; Muller-Landau, HC; Pena-Claros, M; Webb, CO; Wright, IJ "	Are functional traits good predictors of demographic rates? Evidence from five Neotropical forests	2008	ECOLOGY	Article	10.1890/07-0207.1	Ecology	76	18	14	98	0	0	0	0	0	0	0	0	0	0	0	0	3	10	18	15	27	20	5					NaN	NaN
666:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	86	14	0	0.005780347	0.023121387	0.011560694	0.028901734	0.011560694	0.028901734	0.10982659	0.023121387	0.011560694	0.01734104	0.005780347	0.034682081	0.664739884	0.01734104	0.005780347	0.005263158	0	0	0	0	0	0	0.005263158	0	0.021052632	0	0	0.010526316	0	0	0	0.005263158	0	0	0	0	0	0.005263158	0	0	0	0	0.015789474	0	0	0	0	0	0.121052632	0	0.010526316	0	0.005263158	0.005263158	0.021052632	0	0.005263158	0.005263158	0	0.005263158	0	0	0	0	0	0	0	0.005263158	0	0	0	0	0.063157895	0	0	0.010526316	0	0	0	0	0	0	0	0	0	0.010526316	0	0	0	0	0	0.005263158	0	0	0.005263158	0	0	0	0	0.005263158	0.621052632	0.026315789	20468	;4300;	" Wright, SJ; Muller-Landau, HC; Calderon, O; Hernandez, A "	Annual and spatial variation in seedfall and seedling recruitment in a neotropical forest	2005	ECOLOGY	Article	10.1890/03-0750	Ecology	51	2	4	72	0	0	0	0	0	0	0	0	0	3	6	8	12	7	9	8	7	12	0					NaN	NaN
704:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	34	14	0.037037037	0	0.00617284	0	0.080246914	0	0.024691358	0.154320988	0.067901235	0.00617284	0	0.012345679	0.061728395	0.524691358	0.018518519	0.00617284	0	0	0	0	0	0	0	0.006134969	0	0.006134969	0	0	0	0.153374233	0	0	0	0	0	0.012269939	0	0	0	0.018404908	0	0	0	0	0.012269939	0	0	0	0.042944785	0.306748466	0	0	0	0	0.006134969	0	0.006134969	0	0.012269939	0	0	0	0	0.006134969	0.030674847	0	0.055214724	0.147239264	0	0	0	0	0	0	0	0	0.012269939	0.006134969	0	0.055214724	0	0	0.012269939	0	0	0.042944785	0	0.006134969	0	0	0	0.006134969	0.012269939	0	0	0	0	0	0	0	0	0.024539877	0	14461	;4300;	" Wright, SJ; Muller-Landau, HC; Condit, R; Hubbell, SP "	 Gap dependent recruitment realized vital rates and size distributions of tropical trees 	2003	ECOLOGY	Article	10.1890/02-0038	Ecology	53	3	4	139	0	0	0	0	0	0	0	0	4	9	20	16	14	12	18	12	16	14	4					NaN	NaN
729:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	33	14	0	0.006622517	0	0	0.19205298	0	0.026490066	0.01986755	0.026490066	0.006622517	0.125827815	0.006622517	0.079470199	0.42384106	0.01986755	0.066225166	0	0	0	0	0	0	0	0	0	0	0	0	0.012121212	0.006060606	0.006060606	0	0	0	0	0	0.006060606	0	0	0	0	0.042424242	0	0	0	0.012121212	0	0	0.193939394	0.133333333	0	0.127272727	0.048484848	0	0	0.006060606	0.006060606	0	0.072727273	0.006060606	0	0.03030303	0	0	0	0	0.006060606	0	0	0.03030303	0	0.048484848	0	0	0.018181818	0	0.006060606	0	0.018181818	0.060606061	0.006060606	0	0	0	0	0.006060606	0	0	0	0	0.006060606	0.018181818	0	0	0.024242424	0.042424242	0	0	0	0	0	0	0	24266	;12069;	" Whitfeld, TJS; Novotny, V; Miller, SE; Hrcek, J; Klimes, P; Weiblen, GD "	Predicting tropical insect herbivore abundance from host plant traits and phylogeny	2012	ECOLOGY	Article		Ecology	85	10	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0					NaN	NaN
778:NCEASpubsWOSfullRecord_wCitationReportThru20131231_updated20140529	34	14	0.006329114	0.012658228	0	0.012658228	0.139240506	0.037974684	0.012658228	0.14556962	0	0.006329114	0.012658228	0.069620253	0.151898734	0.291139241	0.094936709	0.006329114	0	0	0	0.011627907	0	0.063953488	0	0	0.011627907	0.040697674	0	0	0.005813953	0.005813953	0	0	0	0.005813953	0	0.040697674	0.005813953	0	0	0	0	0.110465116	0	0	0	0	0	0.011627907	0.005813953	0.162790698	0	0.011627907	0	0	0.093023256	0.011627907	0	0	0.023255814	0	0	0.005813953	0	0	0.075581395	0	0.023255814	0	0	0	0	0.011627907	0	0.075581395	0	0	0	0	0.005813953	0.046511628	0	0	0	0	0	0	0	0.005813953	0	0	0.058139535	0	0	0	0.005813953	0	0	0	0	0.005813953	0	0.058139535	0	24262	;12069;	" Norden, N; Letcher, SG; Boukili, V; Swenson, NG; Chazdon, R "	Demographic drivers of successional changes in phylogenetic structure across life history stages in plant communities	2012	ECOLOGY	Article		Ecology	63	6	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0					NaN	NaN
